Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Postal_Code
US-2016-141684,29-06-2016,04-07-2016,Standard Class,MM-18055,10011
CA-2016-144722,16-03-2016,23-03-2016,Standard Class,MF-18250,90036
CA-2016-120516,13-08-2016,17-08-2016,Standard Class,CK-12595,30062
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
US-2017-148901,14-05-2017,19-05-2017,Standard Class,MK-17905,32216
CA-2018-136364,13-07-2018,17-07-2018,Second Class,MH-17455,19140
CA-2018-136364,13-07-2018,17-07-2018,Second Class,MH-17455,19140
CA-2016-137708,22-11-2016,25-11-2016,Second Class,NG-18430,90008
CA-2016-137708,22-11-2016,25-11-2016,Second Class,NG-18430,90008
CA-2016-137708,22-11-2016,25-11-2016,Second Class,NG-18430,90008
CA-2015-149055,23-11-2015,28-11-2015,Standard Class,PB-19210,19134
CA-2016-151589,27-12-2016,30-12-2016,First Class,RE-19450,54703
CA-2016-151589,27-12-2016,30-12-2016,First Class,RE-19450,54703
CA-2017-121370,14-11-2017,19-11-2017,Second Class,EB-14110,19134
CA-2017-121370,14-11-2017,19-11-2017,Second Class,EB-14110,19134
CA-2017-121370,14-11-2017,19-11-2017,Second Class,EB-14110,19134
CA-2017-111696,08-05-2017,10-05-2017,First Class,TB-21625,90004
CA-2015-139598,26-12-2015,31-12-2015,Standard Class,MG-17695,19134
CA-2015-139598,26-12-2015,31-12-2015,Standard Class,MG-17695,19134
CA-2015-139598,26-12-2015,31-12-2015,Standard Class,MG-17695,19134
CA-2015-139598,26-12-2015,31-12-2015,Standard Class,MG-17695,19134
CA-2018-117436,08-06-2018,14-06-2018,Standard Class,LW-17125,6360
CA-2016-140025,07-04-2016,11-04-2016,Standard Class,PF-19120,78207
CA-2016-140025,07-04-2016,11-04-2016,Standard Class,PF-19120,78207
CA-2017-134222,10-07-2017,11-07-2017,Same Day,NZ-18565,85364
CA-2017-140018,21-11-2017,26-11-2017,Standard Class,CK-12205,43229
CA-2017-140018,21-11-2017,26-11-2017,Standard Class,CK-12205,43229
CA-2017-140018,21-11-2017,26-11-2017,Standard Class,CK-12205,43229
US-2018-136707,12-11-2018,15-11-2018,First Class,JE-15610,90036
CA-2015-152562,01-11-2015,08-11-2015,Standard Class,JO-15145,40475
CA-2015-152562,01-11-2015,08-11-2015,Standard Class,JO-15145,40475
CA-2017-152408,15-05-2017,21-05-2017,Standard Class,TT-21220,10035
CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,54401
CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,54401
CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,54401
CA-2015-120278,07-11-2015,12-11-2015,Standard Class,MS-17365,54401
CA-2018-167661,05-10-2018,10-10-2018,Standard Class,MP-18175,94110
CA-2018-167661,05-10-2018,10-10-2018,Standard Class,MP-18175,94110
CA-2018-167661,05-10-2018,10-10-2018,Standard Class,MP-18175,94110
CA-2018-106831,01-06-2018,03-06-2018,First Class,FH-14350,43017
CA-2018-106831,01-06-2018,03-06-2018,First Class,FH-14350,43017
CA-2018-106831,01-06-2018,03-06-2018,First Class,FH-14350,43017
CA-2018-154123,20-11-2018,25-11-2018,Standard Class,SC-20050,42420
CA-2017-136049,23-12-2017,28-12-2017,Standard Class,NM-18520,43402
CA-2018-118402,29-09-2018,04-10-2018,Standard Class,JO-15280,38109
US-2017-139388,07-11-2017,09-11-2017,First Class,CC-12475,8701
US-2015-128685,04-04-2015,05-04-2015,First Class,MZ-17515,90008
CA-2016-124044,23-07-2016,26-07-2016,Second Class,MS-17830,14609
CA-2015-164469,25-06-2015,27-06-2015,Second Class,GK-14620,97301
CA-2015-164469,25-06-2015,27-06-2015,Second Class,GK-14620,97301
CA-2015-164469,25-06-2015,27-06-2015,Second Class,GK-14620,97301
CA-2015-107818,08-09-2015,14-09-2015,Standard Class,MC-17275,99301
CA-2015-107818,08-09-2015,14-09-2015,Standard Class,MC-17275,99301
CA-2015-107818,08-09-2015,14-09-2015,Standard Class,MC-17275,99301
CA-2015-107818,08-09-2015,14-09-2015,Standard Class,MC-17275,99301
CA-2015-113320,12-12-2015,15-12-2015,Second Class,LH-17155,94601
CA-2015-113320,12-12-2015,15-12-2015,Second Class,LH-17155,94601
CA-2015-113320,12-12-2015,15-12-2015,Second Class,LH-17155,94601
CA-2016-137526,13-01-2016,17-01-2016,Standard Class,PB-19150,90004
CA-2016-137526,13-01-2016,17-01-2016,Standard Class,PB-19150,90004
CA-2016-137526,13-01-2016,17-01-2016,Standard Class,PB-19150,90004
CA-2018-136063,15-12-2018,19-12-2018,Standard Class,SS-20140,60302
CA-2017-101546,18-12-2017,24-12-2017,Standard Class,GK-14620,7960
CA-2015-138940,11-04-2015,16-04-2015,Second Class,GM-14455,78745
CA-2017-125164,10-11-2017,14-11-2017,Standard Class,SH-19975,10011
CA-2017-125164,10-11-2017,14-11-2017,Standard Class,SH-19975,10011
CA-2018-163531,26-06-2018,30-06-2018,Standard Class,SC-20725,10024
CA-2018-122490,13-11-2018,18-11-2018,Standard Class,TT-21070,98103
CA-2018-122490,13-11-2018,18-11-2018,Standard Class,TT-21070,98103
CA-2018-122490,13-11-2018,18-11-2018,Standard Class,TT-21070,98103
CA-2018-122490,13-11-2018,18-11-2018,Standard Class,TT-21070,98103
CA-2018-131366,24-11-2018,29-11-2018,Standard Class,SC-20440,17602
CA-2018-131366,24-11-2018,29-11-2018,Standard Class,SC-20440,17602
CA-2018-164042,23-05-2018,27-05-2018,Standard Class,KL-16645,77095
CA-2018-164042,23-05-2018,27-05-2018,Standard Class,KL-16645,77095
CA-2018-164042,23-05-2018,27-05-2018,Standard Class,KL-16645,77095
CA-2018-164042,23-05-2018,27-05-2018,Standard Class,KL-16645,77095
CA-2015-132864,02-12-2015,07-12-2015,Standard Class,KN-16390,43229
US-2015-155817,03-10-2015,09-10-2015,Standard Class,SL-20155,27707
US-2015-155817,03-10-2015,09-10-2015,Standard Class,SL-20155,27707
US-2017-131891,29-07-2017,31-07-2017,First Class,PW-19240,32503
CA-2018-143567,02-11-2018,05-11-2018,Second Class,TB-21175,42420
CA-2018-143567,02-11-2018,05-11-2018,Second Class,TB-21175,42420
CA-2018-143567,02-11-2018,05-11-2018,Second Class,TB-21175,42420
CA-2018-143567,02-11-2018,05-11-2018,Second Class,TB-21175,42420
CA-2018-104080,08-03-2018,15-03-2018,Standard Class,AH-10210,92804
CA-2018-104080,08-03-2018,15-03-2018,Standard Class,AH-10210,92804
CA-2015-151379,16-12-2015,20-12-2015,Standard Class,SC-20695,48227
CA-2017-163167,28-11-2017,01-12-2017,Second Class,RF-19345,30062
CA-2017-163167,28-11-2017,01-12-2017,Second Class,RF-19345,30062
CA-2017-163167,28-11-2017,01-12-2017,Second Class,RF-19345,30062
CA-2017-163167,28-11-2017,01-12-2017,Second Class,RF-19345,30062
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
CA-2017-135776,23-12-2017,30-12-2017,Standard Class,EH-13765,98103
US-2015-122021,15-10-2015,17-10-2015,First Class,AC-10660,44134
US-2015-122021,15-10-2015,17-10-2015,First Class,AC-10660,44134
CA-2017-130484,22-08-2017,27-08-2017,Standard Class,SG-20470,97030
CA-2018-120936,17-12-2018,21-12-2018,Standard Class,CA-12310,92804
CA-2018-120936,17-12-2018,21-12-2018,Standard Class,CA-12310,92804
CA-2018-110884,07-03-2018,12-03-2018,Standard Class,SH-20395,10035
CA-2018-110884,07-03-2018,12-03-2018,Standard Class,SH-20395,10035
US-2015-161613,01-12-2015,03-12-2015,Second Class,MC-17605,77070
US-2015-146353,14-10-2015,16-10-2015,Second Class,JE-15610,3301
US-2015-146353,14-10-2015,16-10-2015,Second Class,JE-15610,3301
CA-2015-133809,18-11-2015,23-11-2015,Second Class,MS-17530,45014
CA-2015-133809,18-11-2015,23-11-2015,Second Class,MS-17530,45014
CA-2018-127306,14-01-2018,18-01-2018,Standard Class,BH-11710,37604
CA-2018-127306,14-01-2018,18-01-2018,Standard Class,BH-11710,37604
CA-2018-127306,14-01-2018,18-01-2018,Standard Class,BH-11710,37604
CA-2018-127306,14-01-2018,18-01-2018,Standard Class,BH-11710,37604
CA-2018-127306,14-01-2018,18-01-2018,Standard Class,BH-11710,37604
CA-2016-161830,24-09-2016,26-09-2016,Second Class,ME-17725,98105
CA-2016-161830,24-09-2016,26-09-2016,Second Class,ME-17725,98105
CA-2018-163125,09-10-2018,11-10-2018,Second Class,MB-17305,77573
CA-2018-163125,09-10-2018,11-10-2018,Second Class,MB-17305,77573
CA-2017-160304,02-01-2017,07-01-2017,Standard Class,BM-11575,20877
CA-2017-160304,02-01-2017,07-01-2017,Standard Class,BM-11575,20877
CA-2018-101728,19-08-2018,23-08-2018,Standard Class,SC-20575,60653
CA-2018-114055,25-12-2018,29-12-2018,Second Class,MH-18115,35810
CA-2018-114055,25-12-2018,29-12-2018,Second Class,MH-18115,35810
CA-2018-114055,25-12-2018,29-12-2018,Second Class,MH-18115,35810
CA-2018-114055,25-12-2018,29-12-2018,Second Class,MH-18115,35810
CA-2018-126438,10-09-2018,13-09-2018,First Class,AR-10345,1841
CA-2018-117653,19-10-2018,23-10-2018,Standard Class,MO-17500,60623
CA-2018-143245,01-12-2018,06-12-2018,Standard Class,AD-10180,6824
CA-2018-143245,01-12-2018,06-12-2018,Standard Class,AD-10180,6824
US-2015-138828,02-09-2015,03-09-2015,First Class,KD-16345,10009
US-2015-138828,02-09-2015,03-09-2015,First Class,KD-16345,10009
CA-2018-143651,25-03-2018,30-03-2018,Standard Class,FM-14215,98103
CA-2016-106978,28-09-2016,04-10-2016,Standard Class,ZC-21910,80013
CA-2016-106978,28-09-2016,04-10-2016,Standard Class,ZC-21910,80013
CA-2016-106978,28-09-2016,04-10-2016,Standard Class,ZC-21910,80013
CA-2016-155124,15-03-2016,21-03-2016,Standard Class,KS-16300,84043
CA-2018-150931,06-01-2018,13-01-2018,Standard Class,DP-13390,35401
CA-2015-157147,13-01-2015,18-01-2015,Standard Class,BD-11605,94109
CA-2015-157147,13-01-2015,18-01-2015,Standard Class,BD-11605,94109
CA-2015-157147,13-01-2015,18-01-2015,Standard Class,BD-11605,94109
CA-2016-156482,06-02-2016,13-02-2016,Standard Class,IL-15100,19805
CA-2016-156482,06-02-2016,13-02-2016,Standard Class,IL-15100,19805
CA-2016-156482,06-02-2016,13-02-2016,Standard Class,IL-15100,19805
CA-2018-106782,21-12-2018,27-12-2018,Standard Class,LP-17095,47905
CA-2017-151372,05-09-2017,06-09-2017,First Class,JH-15985,90278
CA-2017-151372,05-09-2017,06-09-2017,First Class,JH-15985,90278
CA-2017-151372,05-09-2017,06-09-2017,First Class,JH-15985,90278
CA-2015-102085,04-10-2015,09-10-2015,Standard Class,JD-16015,98115
CA-2018-107125,27-11-2018,02-12-2018,Standard Class,BD-11320,90045
CA-2018-107125,27-11-2018,02-12-2018,Standard Class,BD-11320,90045
CA-2017-125815,28-10-2017,01-11-2017,Second Class,DL-13330,10009
CA-2016-144190,09-06-2016,13-06-2016,Standard Class,NC-18415,48073
CA-2018-117926,08-12-2018,12-12-2018,Second Class,AS-10225,94109
CA-2016-153906,16-03-2016,20-03-2016,Standard Class,MS-17980,10009
CA-2015-160262,09-06-2015,13-06-2015,Second Class,TS-21205,89031
CA-2015-160262,09-06-2015,13-06-2015,Second Class,TS-21205,89031
CA-2015-160262,09-06-2015,13-06-2015,Second Class,TS-21205,89031
CA-2016-127607,20-03-2016,26-03-2016,Standard Class,JK-15730,75007
CA-2016-127607,20-03-2016,26-03-2016,Standard Class,JK-15730,75007
CA-2017-166226,18-11-2017,22-11-2017,Standard Class,TC-21535,90008
CA-2017-166226,18-11-2017,22-11-2017,Standard Class,TC-21535,90008
CA-2015-156587,07-03-2015,08-03-2015,First Class,AB-10015,98103
CA-2015-156587,07-03-2015,08-03-2015,First Class,AB-10015,98103
CA-2015-156587,07-03-2015,08-03-2015,First Class,AB-10015,98103
CA-2017-141180,15-05-2017,19-05-2017,Second Class,DP-13000,33311
CA-2016-109708,25-05-2016,28-05-2016,Second Class,CY-12745,38401
CA-2016-122406,02-08-2016,05-08-2016,Second Class,BE-11455,2908
CA-2016-122406,02-08-2016,05-08-2016,Second Class,BE-11455,2908
CA-2016-122406,02-08-2016,05-08-2016,Second Class,BE-11455,2908
CA-2016-122406,02-08-2016,05-08-2016,Second Class,BE-11455,2908
US-2017-153815,06-11-2017,09-11-2017,First Class,KL-16555,32216
US-2017-153815,06-11-2017,09-11-2017,First Class,KL-16555,32216
US-2017-153815,06-11-2017,09-11-2017,First Class,KL-16555,32216
US-2017-153815,06-11-2017,09-11-2017,First Class,KL-16555,32216
CA-2017-164896,07-11-2017,12-11-2017,Standard Class,PS-19045,92054
CA-2016-142202,18-09-2016,23-09-2016,Second Class,JR-16210,32216
CA-2016-165050,07-12-2016,09-12-2016,First Class,AH-10210,10024
CA-2016-165050,07-12-2016,09-12-2016,First Class,AH-10210,10024
CA-2016-165050,07-12-2016,09-12-2016,First Class,AH-10210,10024
US-2017-131114,09-12-2017,13-12-2017,Second Class,RW-19630,60610
US-2017-131114,09-12-2017,13-12-2017,Second Class,RW-19630,60610
US-2017-131114,09-12-2017,13-12-2017,Second Class,RW-19630,60610
CA-2015-160066,16-11-2015,22-11-2015,Standard Class,AH-10075,92646
CA-2017-109925,06-11-2017,10-11-2017,Second Class,IM-15070,92105
CA-2016-160696,06-09-2016,10-09-2016,Standard Class,CK-12760,37211
CA-2015-125171,03-09-2015,03-09-2015,Same Day,AG-10390,10009
CA-2017-149279,24-04-2017,28-04-2017,Standard Class,CL-12700,80906
CA-2017-149279,24-04-2017,28-04-2017,Standard Class,CL-12700,80906
CA-2017-149279,24-04-2017,28-04-2017,Standard Class,CL-12700,80906
CA-2018-107321,31-08-2018,04-09-2018,Standard Class,AW-10930,94110
CA-2018-107321,31-08-2018,04-09-2018,Standard Class,AW-10930,94110
US-2018-122714,07-12-2018,13-12-2018,Standard Class,HG-14965,60653
CA-2016-153038,18-12-2016,25-12-2016,Standard Class,RB-19645,38109
CA-2016-153038,18-12-2016,25-12-2016,Standard Class,RB-19645,38109
CA-2016-153038,18-12-2016,25-12-2016,Standard Class,RB-19645,38109
CA-2015-132227,04-11-2015,10-11-2015,Standard Class,SZ-20035,10011
CA-2018-155824,10-03-2018,15-03-2018,Standard Class,KS-16300,27604
CA-2018-155824,10-03-2018,15-03-2018,Standard Class,KS-16300,27604
CA-2017-129238,31-01-2017,04-02-2017,Standard Class,SC-20050,90045
CA-2017-129238,31-01-2017,04-02-2017,Standard Class,SC-20050,90045
CA-2018-159688,07-05-2018,12-05-2018,Standard Class,AB-10060,90004
CA-2017-136126,24-05-2017,24-05-2017,Same Day,EH-14125,23602
CA-2017-136126,24-05-2017,24-05-2017,Same Day,EH-14125,23602
CA-2017-155033,07-10-2017,12-10-2017,Standard Class,CC-12475,90032
CA-2015-156006,30-04-2015,02-05-2015,Second Class,TM-21010,39212
CA-2016-158659,10-11-2016,14-11-2016,Second Class,SC-20695,47374
CA-2016-169796,09-11-2016,14-11-2016,Standard Class,Dp-13240,10035
CA-2016-169796,09-11-2016,14-11-2016,Standard Class,Dp-13240,10035
CA-2016-102876,07-09-2016,14-09-2016,Standard Class,LR-17035,19134
CA-2016-102876,07-09-2016,14-09-2016,Standard Class,LR-17035,19134
CA-2016-102876,07-09-2016,14-09-2016,Standard Class,LR-17035,19134
US-2018-139647,11-05-2018,13-05-2018,First Class,TS-21370,85023
US-2018-160465,21-07-2018,26-07-2018,Standard Class,SW-20350,44105
US-2018-160465,21-07-2018,26-07-2018,Standard Class,SW-20350,44105
US-2018-160465,21-07-2018,26-07-2018,Standard Class,SW-20350,44105
CA-2015-153850,24-11-2015,29-11-2015,Standard Class,TH-21100,43615
CA-2015-153850,24-11-2015,29-11-2015,Standard Class,TH-21100,43615
CA-2015-127558,15-11-2015,18-11-2015,First Class,SS-20410,90008
CA-2015-127558,15-11-2015,18-11-2015,First Class,SS-20410,90008
CA-2015-127558,15-11-2015,18-11-2015,First Class,SS-20410,90008
CA-2018-136511,23-03-2018,25-03-2018,Second Class,MZ-17515,10011
CA-2017-133795,18-12-2017,24-12-2017,Standard Class,JE-15475,92037
CA-2017-133795,18-12-2017,24-12-2017,Standard Class,JE-15475,92037
CA-2017-133795,18-12-2017,24-12-2017,Standard Class,JE-15475,92037
US-2018-130953,29-07-2018,03-08-2018,Standard Class,RF-19735,73120
US-2018-130953,29-07-2018,03-08-2018,Standard Class,RF-19735,73120
US-2018-130953,29-07-2018,03-08-2018,Standard Class,RF-19735,73120
US-2018-130953,29-07-2018,03-08-2018,Standard Class,RF-19735,73120
CA-2015-151792,02-09-2015,07-09-2015,Second Class,CV-12295,60653
CA-2018-139304,29-01-2018,02-02-2018,Standard Class,VG-21790,94109
CA-2018-139304,29-01-2018,02-02-2018,Standard Class,VG-21790,94109
CA-2018-139304,29-01-2018,02-02-2018,Standard Class,VG-21790,94109
CA-2017-155166,26-12-2017,02-01-2018,Standard Class,BB-11545,8360
CA-2017-155166,26-12-2017,02-01-2018,Standard Class,BB-11545,8360
CA-2016-103954,09-08-2016,13-08-2016,Second Class,HR-14770,53209
CA-2015-169803,06-04-2015,12-04-2015,Standard Class,SC-20260,98115
CA-2015-169803,06-04-2015,12-04-2015,Standard Class,SC-20260,98115
CA-2018-141719,17-11-2018,21-11-2018,Second Class,EG-13900,60540
CA-2016-136469,11-07-2016,12-07-2016,First Class,TS-21370,19805
CA-2016-136469,11-07-2016,12-07-2016,First Class,TS-21370,19805
CA-2016-136469,11-07-2016,12-07-2016,First Class,TS-21370,19805
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
CA-2017-158694,10-11-2017,13-11-2017,Second Class,AI-10855,90036
US-2015-104759,31-03-2015,04-04-2015,Standard Class,DD-13570,60610
US-2015-104759,31-03-2015,04-04-2015,Standard Class,DD-13570,60610
CA-2016-150511,18-09-2016,24-09-2016,Standard Class,AB-10060,98198
CA-2016-134922,07-11-2016,11-11-2016,Standard Class,KB-16240,19140
US-2018-120607,19-05-2018,19-05-2018,Same Day,JC-15775,30318
CA-2016-141243,03-01-2016,08-01-2016,Second Class,AH-10465,75217
CA-2016-141243,03-01-2016,08-01-2016,Second Class,AH-10465,75217
CA-2016-141243,03-01-2016,08-01-2016,Second Class,AH-10465,75217
CA-2016-162166,08-09-2016,11-09-2016,First Class,NM-18520,92553
CA-2016-162166,08-09-2016,11-09-2016,First Class,NM-18520,92553
CA-2017-120796,03-04-2017,07-04-2017,Standard Class,CS-11950,19140
CA-2017-109722,05-12-2017,07-12-2017,Second Class,TP-21130,40324
CA-2017-109722,05-12-2017,07-12-2017,Second Class,TP-21130,40324
CA-2016-136798,08-05-2016,12-05-2016,Standard Class,DL-12925,55407
CA-2016-136798,08-05-2016,12-05-2016,Standard Class,DL-12925,55407
CA-2016-136798,08-05-2016,12-05-2016,Standard Class,DL-12925,55407
CA-2018-122196,22-09-2018,24-09-2018,First Class,CA-12265,19805
CA-2018-142090,30-11-2018,07-12-2018,Standard Class,SC-20380,27217
CA-2018-142090,30-11-2018,07-12-2018,Standard Class,SC-20380,27217
CA-2018-160934,15-01-2018,19-01-2018,Standard Class,TT-21460,90008
CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,48183
CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,48183
CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,48183
CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,48183
CA-2015-124478,08-08-2015,12-08-2015,Standard Class,MA-17560,48183
CA-2016-145485,05-11-2016,05-11-2016,Same Day,JM-16195,94109
CA-2018-151071,25-04-2018,29-04-2018,Second Class,MB-18085,90049
CA-2015-134572,20-04-2015,22-04-2015,Second Class,SV-20365,77070
CA-2015-134572,20-04-2015,22-04-2015,Second Class,SV-20365,77070
CA-2015-134572,20-04-2015,22-04-2015,Second Class,SV-20365,77070
CA-2018-143217,11-11-2018,17-11-2018,Standard Class,CG-12040,53209
US-2018-133312,25-11-2018,29-11-2018,Standard Class,BD-11500,94122
US-2018-133312,25-11-2018,29-11-2018,Standard Class,BD-11500,94122
US-2016-137533,18-12-2016,18-12-2016,Same Day,JK-15640,44105
CA-2017-155138,08-09-2017,12-09-2017,Standard Class,JM-15580,28110
CA-2017-155138,08-09-2017,12-09-2017,Standard Class,JM-15580,28110
CA-2017-108350,06-06-2017,09-06-2017,Second Class,SC-20230,1852
CA-2016-144302,19-06-2016,23-06-2016,Standard Class,ME-17320,75081
CA-2016-109001,05-03-2016,09-03-2016,Standard Class,KN-16390,19120
CA-2016-109001,05-03-2016,09-03-2016,Standard Class,KN-16390,19120
CA-2016-109001,05-03-2016,09-03-2016,Standard Class,KN-16390,19120
CA-2018-132738,04-08-2018,07-08-2018,First Class,HM-14860,80538
CA-2018-132738,04-08-2018,07-08-2018,First Class,HM-14860,80538
CA-2018-156720,30-12-2018,03-01-2019,Standard Class,JM-15580,80538
CA-2016-119102,23-05-2016,27-05-2016,Standard Class,KH-16690,2895
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
US-2015-140452,06-12-2015,10-12-2015,Standard Class,BK-11260,60610
CA-2016-141936,07-08-2016,12-08-2016,Standard Class,PN-18775,93309
CA-2015-158442,17-03-2015,17-03-2015,Same Day,AZ-10750,75217
CA-2015-158442,17-03-2015,17-03-2015,Same Day,AZ-10750,75217
CA-2015-158442,17-03-2015,17-03-2015,Same Day,AZ-10750,75217
CA-2016-167374,26-03-2016,30-03-2016,Second Class,GM-14500,19140
CA-2016-167374,26-03-2016,30-03-2016,Second Class,GM-14500,19140
CA-2015-116568,14-12-2015,20-12-2015,Standard Class,BM-11785,32725
CA-2016-147102,19-09-2016,26-09-2016,Standard Class,NH-18610,31907
CA-2018-132213,25-04-2018,26-04-2018,First Class,PN-18775,37211
CA-2018-132213,25-04-2018,26-04-2018,First Class,PN-18775,37211
CA-2015-138450,18-10-2015,22-10-2015,Standard Class,EH-13765,19134
CA-2015-138450,18-10-2015,22-10-2015,Standard Class,EH-13765,19134
CA-2015-138450,18-10-2015,22-10-2015,Standard Class,EH-13765,19134
CA-2016-153073,13-11-2016,13-11-2016,Same Day,HA-14905,60610
CA-2017-147970,31-01-2017,02-02-2017,Second Class,AB-10150,75220
CA-2017-150658,17-11-2017,22-11-2017,Standard Class,MS-17365,88220
CA-2018-125640,25-07-2018,29-07-2018,Standard Class,DD-13570,19134
CA-2018-154137,11-11-2018,17-11-2018,Standard Class,MT-17815,10009
CA-2016-127173,26-09-2016,03-10-2016,Standard Class,GM-14500,11572
CA-2016-127173,26-09-2016,03-10-2016,Standard Class,GM-14500,11572
CA-2016-127173,26-09-2016,03-10-2016,Standard Class,GM-14500,11572
CA-2015-149538,04-04-2015,08-04-2015,Standard Class,KB-16585,70506
CA-2015-149538,04-04-2015,08-04-2015,Standard Class,KB-16585,70506
CA-2015-149538,04-04-2015,08-04-2015,Standard Class,KB-16585,70506
CA-2015-149538,04-04-2015,08-04-2015,Standard Class,KB-16585,70506
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2015-160766,14-09-2015,14-09-2015,Same Day,DM-13015,10009
CA-2018-146626,29-12-2018,05-01-2019,Standard Class,BP-11185,92804
CA-2016-123330,21-06-2016,27-06-2016,Standard Class,EP-13915,32725
CA-2018-155607,26-11-2018,30-11-2018,Standard Class,FG-14260,10009
CA-2018-155607,26-11-2018,30-11-2018,Standard Class,FG-14260,10009
CA-2017-151323,23-10-2017,28-10-2017,Standard Class,AB-10255,98103
CA-2016-146696,14-12-2016,19-12-2016,Standard Class,RD-19480,92105
CA-2017-128972,13-11-2017,17-11-2017,Standard Class,TS-21430,73120
CA-2018-128335,29-09-2018,05-10-2018,Standard Class,JA-15970,10550
CA-2018-128335,29-09-2018,05-10-2018,Standard Class,JA-15970,10550
CA-2016-154886,08-11-2016,12-11-2016,Standard Class,SW-20455,94109
CA-2017-111213,01-04-2017,05-04-2017,Standard Class,FP-14320,10009
CA-2017-111213,01-04-2017,05-04-2017,Standard Class,FP-14320,10009
CA-2017-111213,01-04-2017,05-04-2017,Standard Class,FP-14320,10009
CA-2018-161333,02-02-2018,07-02-2018,Standard Class,JL-15835,90045
CA-2018-161333,02-02-2018,07-02-2018,Standard Class,JL-15835,90045
CA-2018-161333,02-02-2018,07-02-2018,Standard Class,JL-15835,90045
CA-2018-128734,24-12-2018,31-12-2018,Standard Class,JL-15175,85224
CA-2018-128734,24-12-2018,31-12-2018,Standard Class,JL-15175,85224
CA-2015-141796,21-06-2015,21-06-2015,Same Day,JG-15160,11561
CA-2018-125101,06-03-2018,10-03-2018,Second Class,SH-19975,94109
CA-2018-169929,25-09-2018,28-09-2018,First Class,LS-17200,59601
US-2015-121566,30-06-2015,06-07-2015,Standard Class,CS-11860,10011
US-2015-121566,30-06-2015,06-07-2015,Standard Class,CS-11860,10011
US-2016-124219,07-08-2016,08-08-2016,First Class,KW-16570,63122
US-2016-124219,07-08-2016,08-08-2016,First Class,KW-16570,63122
CA-2018-163006,30-06-2018,04-07-2018,Second Class,GH-14410,60653
CA-2018-163006,30-06-2018,04-07-2018,Second Class,GH-14410,60653
CA-2018-163006,30-06-2018,04-07-2018,Second Class,GH-14410,60653
CA-2016-156146,26-10-2016,30-10-2016,Second Class,AG-10495,85345
CA-2016-156146,26-10-2016,30-10-2016,Second Class,AG-10495,85345
CA-2015-111192,30-07-2015,05-08-2015,Standard Class,TS-21430,98103
CA-2017-115378,18-11-2017,23-11-2017,Second Class,AJ-10945,48180
CA-2016-161627,06-07-2016,11-07-2016,Standard Class,SJ-20215,91104
CA-2015-121006,10-11-2015,16-11-2015,Standard Class,SC-20020,48640
CA-2015-121006,10-11-2015,16-11-2015,Standard Class,SC-20020,48640
